Order ID,Customer Name,Order Date,Product Category,Quantity,Price,Total Amount,Country
ORD11544,Customer_1544,2023-03-06 08:00:00,Books,2,242.3,484.6,France
ORD12202,Customer_2202,2023-04-02 18:00:00,Home,4,60.42,241.68,United States
ORD10692,Customer_692,2023-01-29 20:00:00,Home,1,157.72,157.72,France
ORD10818,Customer_818,2023-02-04 02:00:00,Sports,9,363.35,3270.15,United Kingdom
ORD11386,Customer_1386,2023-02-27 18:00:00,Electronics,1,491.7,491.7,Canada
ORD12050,Customer_2050,2023-03-27 10:00:00,Home,5,231.85,1254.8823322932917,France
ORD11681,Customer_1681,2023-03-12 01:00:00,Electronics,9,83.22,748.98,United States
ORD11806,Customer_1806,2023-03-17 06:00:01,Books,9,17.8,160.20000000000002,Germany
ORD10701,Customer_701,2023-01-30 05:00:00,Books,6,36.71,220.26,United States
ORD12392,Customer_2392,2023-04-10 16:00:00,Clothing,4,269.91,1079.64,United Kingdom
ORD10921,Customer_921,2023-02-08 09:00:00,Sports,5,403.0,2015.0,Germany
ORD10905,Customer_905,2023-02-07 17:00:00,Clothing,6,165.52,993.12,U.K.
ORD10454,Customer_454,2023-01-19 22:00:00,Home,7,44.75,313.25,Canada
ORD11732,Customer_1732,2023-03-14 04:00:00,Sports,5,69.59,347.95000000000005,United States
ORD12288,Customer_2288,2023-04-06 08:00:00,Home,4,111.26,445.04,Canada
ORD11432,Customer_1432,2023-03-01 16:00:00,Home,9,349.99,3149.91,Canada
ORD10167,Customer_167,2023-01-07 23:00:00,Books,6,412.95,2477.7,United Kingdom
ORD10730,Customer_730,2023-01-31 10:00:00,Sports,6,40.63,243.78000000000003,United Kingdom
ORD11842,Customer_1842,2023-03-18 18:00:00,Electronics,6,455.09,2730.54,Germany
ORD11310,Customer_1310,2023-02-24 14:00:00,Electronics,3,499.53,1498.59,Canada
ORD10026,Customer_26,2023-01-02 02:00:00,Books,6,294.07,1764.42,France
ORD11929,Customer_1929,2023-03-22 09:00:00,Sports,6,94.96,569.76,Germany
ORD12024,Customer_2024,2023-03-26 08:00:00,Home,9,101.89,917.01,United Kingdom
ORD11568,Customer_1568,2023-03-07 08:00:01,Home,6,212.72,1276.32,France
ORD10997,Customer_997,2023-02-11 13:00:00,Electronics,3,122.89,368.67,Canada
ORD11176,Customer_1176,2023-02-19 00:00:00,Clothing,6,294.8,1768.8000000000002,United Kingdom
ORD11040,Customer_1040,2023-02-13 08:00:00,Books,2,40.48,80.96,United States
ORD11894,Customer_1894,2023-03-20 22:00:00,Electronics,3,232.25,696.75,Canada
ORD11880,Customer_1880,2023-03-20 08:00:00,Books,9,102.6,923.4,United Kingdom
ORD12127,Customer_2127,2023-03-30 15:00:00,Clothing,1,499.67,499.67,United States
ORD11379,Customer_1379,2023-02-27 11:00:00,Clothing,4,178.1,712.4,United Kingdom
ORD10041,Customer_41,2023-01-02 17:00:00,Electronics,4,310.85,1243.4,Germany
ORD11452,Customer_1452,2023-03-02 12:00:00,Books,3,26.18,78.53999999999999,U.K.
ORD11153,Customer_1153,2023-02-18 01:00:01,Electronics,5,261.79,1308.95,Canada
ORD11987,Customer_1987,2023-03-24 19:00:00,Clothing,6,344.07,2064.42,United Kingdom
ORD11870,Customer_1870,2023-03-19 22:00:00,Books,1,364.16,364.16,Canada
ORD11467,Customer_1467,2023-03-03 03:00:00,Clothing,3,134.16,1254.8823322932917,U.K.
ORD10609,Customer_609,2023-01-26 09:00:00,Electronics,7,211.49,1480.43,France
ORD11132,Customer_1132,2023-02-17 04:00:00,Sports,6,442.48,2654.88,United States
ORD10028,Customer_28,2023-01-02 04:00:00,Home,3,409.73,1229.19,France
ORD10441,Customer_441,2023-01-19 09:00:00,Sports,3,490.81,1472.43,France
ORD11580,Customer_1580,2023-03-07 20:00:00,Home,1,393.05,393.05,United Kingdom
ORD12487,Customer_2487,2023-04-14 15:00:00,Electronics,8,176.23,1409.84,United States
ORD10493,Customer_493,2023-01-21 13:00:00,Electronics,4,375.72,1502.88,Germany
ORD11258,Customer_1258,2023-02-22 10:00:00,Books,7,432.48,3027.36,United Kingdom
ORD11301,Customer_1301,2023-02-24 05:00:00,Clothing,1,405.32,405.32,United States
ORD12124,Customer_2124,2023-03-30 12:00:00,Books,3,212.92,638.76,Germany
ORD11382,Customer_1382,2023-02-27 14:00:00,Clothing,3,15.84,47.52,Canada
ORD11304,Customer_1304,2023-02-24 08:00:00,Books,6,51.78,1254.8823322932917,United Kingdom
ORD10236,Customer_236,2023-01-10 20:00:00,Electronics,9,235.23,2117.07,Canada
ORD10551,Customer_551,2023-01-23 23:00:00,Clothing,3,18.95,1254.8823322932917,United Kingdom
ORD10520,Customer_520,2023-01-22 16:00:00,Home,5,459.74,2298.7,United Kingdom
ORD11939,Customer_1939,2023-03-22 19:00:00,Clothing,1,17.77,1254.8823322932917,United States
ORD11232,Customer_1232,2023-02-21 08:00:00,Electronics,4,13.62,54.48,United Kingdom
ORD11138,Customer_1138,2023-02-17 10:00:00,Home,2,38.93,77.86,United Kingdom
ORD10720,Customer_720,2023-01-31 00:00:00,Books,7,418.14,2926.98,United Kingdom
ORD10735,Customer_735,2023-01-31 15:00:00,Clothing,2,245.34,490.68,Germany
ORD12389,Customer_2389,2023-04-10 13:00:00,Clothing,8,306.67,2453.36,United States
ORD10058,Customer_58,2023-01-03 10:00:00,Home,3,28.66,85.98,Canada
ORD10631,Customer_631,2023-01-27 07:00:00,Electronics,9,386.31,3476.79,U.K.
ORD11181,Customer_1181,2023-02-19 05:00:00,Home,4,261.84,1047.36,France
ORD11917,Customer_1917,2023-03-21 21:00:00,Books,3,271.1,813.3000000000001,United Kingdom
ORD10592,Customer_592,2023-01-25 16:00:00,Sports,4,419.85,1679.4,France
ORD11303,Customer_1303,2023-02-24 07:00:00,Sports,9,413.64,3722.76,United States
ORD11387,Customer_1387,2023-02-27 19:00:00,Electronics,6,252.05,1512.3000000000002,Canada
ORD12357,Customer_2357,2023-04-09 05:00:00,Sports,4,256.49,1025.96,France
ORD10939,Customer_939,2023-02-09 03:00:00,Electronics,5,497.8,2489.0,Germany
ORD11651,Customer_1651,2023-03-10 19:00:01,Books,3,293.33,879.99,United States
ORD11249,Customer_1249,2023-02-22 01:00:00,Home,7,123.88,867.16,Germany
ORD10904,Customer_904,2023-02-07 16:00:00,Home,8,41.3,330.4,Germany
ORD11279,Customer_1279,2023-02-23 07:00:00,Clothing,2,23.27,46.54,United States
ORD11677,Customer_1677,2023-03-11 21:00:01,Clothing,4,468.1,1872.4,Germany
ORD11597,Customer_1597,2023-03-08 13:00:01,Books,7,159.89,1119.23,U.K.
ORD11801,Customer_1801,2023-03-17 01:00:00,Home,8,459.6,3676.8,United States
ORD11509,Customer_1509,2023-03-04 21:00:01,Clothing,2,71.06,142.12,France
ORD11142,Customer_1142,2023-02-17 14:00:00,Electronics,6,54.37,326.22,United Kingdom
ORD12140,Customer_2140,2023-03-31 04:00:00,Books,6,275.38,1652.28,Germany
ORD10706,Customer_706,2023-01-30 10:00:00,Sports,8,52.68,421.44,Germany
ORD11942,Customer_1942,2023-03-22 22:00:00,Sports,2,40.22,80.44,United States
ORD11022,Customer_1022,2023-02-12 14:00:00,Books,9,186.26,1676.34,United Kingdom
ORD10745,Customer_745,2023-02-01 01:00:00,Books,2,203.93,407.86,France
ORD12116,Customer_2116,2023-03-30 04:00:00,Books,7,451.15,3158.05,U.K.
ORD11795,Customer_1795,2023-03-16 19:00:00,Sports,2,337.94,675.88,France
ORD10513,Customer_513,2023-01-22 09:00:00,Home,3,160.77,482.31000000000006,United States
ORD10081,Customer_81,2023-01-04 09:00:00,Electronics,9,256.22,2305.9800000000005,United States
ORD12397,Customer_2397,2023-04-10 21:00:00,Electronics,1,159.79,159.79,Canada
ORD11308,Customer_1308,2023-02-24 12:00:00,Home,6,139.91,839.46,Canada
ORD10914,Customer_914,2023-02-08 02:00:00,Home,9,350.51,3154.59,United States
ORD11404,Customer_1404,2023-02-28 12:00:00,Electronics,7,319.62,2237.34,Canada
ORD11963,Customer_1963,2023-03-23 19:00:01,Sports,9,17.69,159.21,France
ORD11108,Customer_1108,2023-02-16 04:00:00,Books,7,46.42,324.94,France
ORD10150,Customer_150,2023-01-07 06:00:00,Electronics,4,198.7,794.8,United States
ORD10774,Customer_774,2023-02-02 06:00:00,Clothing,3,63.0,189.0,Canada
ORD10329,Customer_329,2023-01-14 17:00:00,Clothing,6,173.06,1038.36,France
ORD10006,Customer_6,2023-01-01 06:00:00,Books,6,498.32,2989.92,France
ORD10943,Customer_943,2023-02-09 07:00:00,Books,7,425.16,1254.8823322932917,United States
ORD11859,Customer_1859,2023-03-19 11:00:00,Electronics,6,171.09,1026.54,Germany
ORD10734,Customer_734,2023-01-31 14:00:00,Electronics,8,313.41,2507.28,Canada
ORD10909,Customer_909,2023-02-07 21:00:00,Clothing,1,378.37,378.37,United States
ORD10468,Customer_468,2023-01-20 12:00:00,Electronics,7,135.26,946.82,Canada
ORD10181,Customer_181,2023-01-08 13:00:00,Books,3,38.96,116.88,Germany
ORD10164,Customer_164,2023-01-07 20:00:00,Books,5,65.63,328.15,U.K.
ORD10451,Customer_451,2023-01-19 19:00:00,Home,9,309.88,2788.92,Germany
ORD10490,Customer_490,2023-01-21 10:00:00,Electronics,8,32.57,260.56,United States
ORD11784,Customer_1784,2023-03-16 08:00:00,Home,8,383.64,3069.12,Canada
ORD11143,Customer_1143,2023-02-17 15:00:00,Clothing,4,337.32,1349.28,United States
ORD11311,Customer_1311,2023-02-24 15:00:00,Sports,4,117.96,471.84,Canada
ORD11978,Customer_1978,2023-03-24 10:00:00,Clothing,6,10.62,63.72,United States
ORD11111,Customer_1111,2023-02-16 07:00:00,Home,1,241.39,241.39,United States
ORD11354,Customer_1354,2023-02-26 10:00:01,Home,10,135.0,1350.0,Canada
ORD11441,Customer_1441,2023-03-02 01:00:00,Books,8,167.94,1343.52,Germany
ORD11533,Customer_1533,2023-03-05 21:00:00,Books,3,229.69,689.0699999999999,France
ORD12488,Customer_2488,2023-04-14 16:00:00,Sports,3,254.12,762.36,United States
ORD11997,Customer_1997,2023-03-25 05:00:00,Electronics,3,392.48,1177.44,United Kingdom
ORD11726,Customer_1726,2023-03-13 22:00:00,Books,7,430.49,3013.4300000000003,United States
ORD11766,Customer_1766,2023-03-15 14:00:00,Home,8,303.69,2429.52,Canada
ORD12157,Customer_2157,2023-03-31 21:00:00,Home,5,62.06,310.3,Canada
ORD12020,Customer_2020,2023-03-26 04:00:00,Home,1,367.31,367.31,Germany
ORD10371,Customer_371,2023-01-16 11:00:01,Home,4,82.14,328.56,Canada
ORD10327,Customer_327,2023-01-14 15:00:00,Sports,7,153.83,1076.8100000000002,Canada
ORD10442,Customer_442,2023-01-19 10:00:00,Books,4,466.92,1867.68,United Kingdom
ORD11857,Customer_1857,2023-03-19 09:00:00,Sports,4,156.26,625.04,United Kingdom
ORD11611,Customer_1611,2023-03-09 03:00:00,Electronics,2,178.94,357.88,Canada
ORD10832,Customer_832,2023-02-04 16:00:00,Clothing,9,258.28,2324.5199999999995,United States
ORD12133,Customer_2133,2023-03-30 21:00:00,Electronics,6,229.28,1375.68,France
ORD12403,Customer_2403,2023-04-11 03:00:00,Clothing,7,150.06,1050.42,United States
ORD11414,Customer_1414,2023-02-28 22:00:00,Electronics,1,204.33,204.33,Germany
ORD11201,Customer_1201,2023-02-20 01:00:00,Home,8,391.89,3135.12,Canada
ORD11499,Customer_1499,2023-03-04 11:00:00,Home,8,261.5,2092.0,France
ORD11928,Customer_1928,2023-03-22 08:00:00,Clothing,2,339.6,679.2,France
ORD10086,Customer_86,2023-01-04 14:00:00,Electronics,2,186.3,372.6,U.K.
ORD11403,Customer_1403,2023-02-28 11:00:00,Electronics,8,306.82,2454.56,France
ORD11627,Customer_1627,2023-03-09 19:00:01,Electronics,3,442.17,1326.51,United States
ORD11481,Customer_1481,2023-03-03 17:00:00,Sports,7,234.32,1640.24,United States
ORD10777,Customer_777,2023-02-02 09:00:00,Sports,1,169.65,169.65,France
ORD11745,Customer_1745,2023-03-14 17:00:00,Home,2,177.32,354.64,U.K.
ORD10054,Customer_54,2023-01-03 06:00:00,Books,5,435.4,1254.8823322932917,Germany
ORD12121,Customer_2121,2023-03-30 09:00:00,Sports,3,404.82,1214.46,Germany
ORD11287,Customer_1287,2023-02-23 15:00:00,Clothing,5,281.45,1407.25,United States
ORD11964,Customer_1964,2023-03-23 20:00:00,Home,4,186.45,745.8,U.K.
ORD11837,Customer_1837,2023-03-18 13:00:00,Home,5,281.55,1407.75,Canada
ORD11245,Customer_1245,2023-02-21 21:00:00,Books,4,375.84,1503.36,United States
ORD10113,Customer_113,2023-01-05 17:00:00,Books,8,72.28,578.24,France
ORD11787,Customer_1787,2023-03-16 11:00:01,Electronics,8,25.36,202.88,United Kingdom
ORD10987,Customer_987,2023-02-11 03:00:00,Home,2,373.03,746.06,France
ORD10501,Customer_501,2023-01-21 21:00:00,Electronics,8,432.42,3459.36,France
ORD11834,Customer_1834,2023-03-18 10:00:00,Electronics,6,404.68,2428.08,France
ORD11009,Customer_1009,2023-02-12 01:00:00,Clothing,2,47.97,95.94,United Kingdom
ORD11198,Customer_1198,2023-02-19 22:00:00,Home,3,13.33,39.99,United States
ORD11394,Customer_1394,2023-02-28 02:00:00,Clothing,7,182.45,1277.15,Germany
ORD10589,Customer_589,2023-01-25 13:00:00,Electronics,1,246.6,246.6,Germany
ORD10768,Customer_768,2023-02-02 00:00:00,Sports,1,214.96,214.96,United States
ORD10017,Customer_17,2023-01-01 17:00:00,Sports,9,483.61,4352.49,France
ORD11042,Customer_1042,2023-02-13 10:00:00,Books,8,162.58,1300.64,France
ORD11447,Customer_1447,2023-03-02 07:00:00,Sports,6,253.64,1521.84,Canada
ORD12216,Customer_2216,2023-04-03 08:00:00,Clothing,5,438.34,2191.7,U.K.
ORD10285,Customer_285,2023-01-12 21:00:00,Sports,5,166.16,830.8,United Kingdom
ORD12376,Customer_2376,2023-04-10 00:00:00,Home,2,451.94,903.88,United States
ORD10428,Customer_428,2023-01-18 20:00:00,Sports,3,431.24,1293.72,United States
ORD11328,Customer_1328,2023-02-25 08:00:00,Sports,4,75.43,301.72,United States
ORD11584,Customer_1584,2023-03-08 00:00:00,Books,6,205.72,1234.32,United States
ORD10669,Customer_669,2023-01-28 21:00:00,Electronics,3,365.39,1096.17,France
ORD10031,Customer_31,2023-01-02 07:00:00,Home,6,91.37,548.22,United States
ORD11341,Customer_1341,2023-02-25 21:00:00,Electronics,3,305.42,916.26,United Kingdom
ORD10722,Customer_722,2023-01-31 02:00:00,Clothing,2,397.73,795.46,France
ORD10951,Customer_951,2023-02-09 15:00:00,Books,2,14.3,28.6,Canada
ORD12060,Customer_2060,2023-03-27 20:00:00,Sports,8,40.6,324.8,U.K.
ORD10214,Customer_214,2023-01-09 22:00:00,Books,7,327.25,2290.75,United States
ORD10989,Customer_989,2023-02-11 05:00:00,Clothing,1,330.26,330.26,Canada
ORD11164,Customer_1164,2023-02-18 12:00:00,Clothing,4,423.95,1695.8,France
ORD10326,Customer_326,2023-01-14 14:00:00,Books,8,161.31,1290.48,United States
ORD10560,Customer_560,2023-01-24 08:00:00,Electronics,2,40.1,80.2,United Kingdom
ORD11383,Customer_1383,2023-02-27 15:00:00,Books,6,78.45,470.7000000000001,U.K.
ORD11086,Customer_1086,2023-02-15 06:00:00,Clothing,4,455.34,1821.36,Germany
ORD12093,Customer_2093,2023-03-29 05:00:00,Sports,8,105.29,842.32,Canada
ORD10341,Customer_341,2023-01-15 05:00:00,Home,4,166.67,666.68,France
ORD10147,Customer_147,2023-01-07 03:00:00,Books,9,373.72,3363.4800000000005,United States
ORD12100,Customer_2100,2023-03-29 12:00:00,Books,5,47.59,237.95,United Kingdom
ORD12399,Customer_2399,2023-04-10 23:00:01,Electronics,4,329.42,1317.68,Germany
ORD11107,Customer_1107,2023-02-16 03:00:00,Sports,1,41.31,41.31,United Kingdom
ORD10848,Customer_848,2023-02-05 08:00:00,Electronics,5,315.52,1577.6,United States
ORD10966,Customer_966,2023-02-10 06:00:00,Electronics,6,220.04,1320.24,Canada
ORD11072,Customer_1072,2023-02-14 16:00:00,Books,9,19.53,175.77,United Kingdom
ORD12217,Customer_2217,2023-04-03 09:00:00,Clothing,5,356.89,1784.4499999999998,Canada
ORD10155,Customer_155,2023-01-07 11:00:00,Electronics,3,105.14,315.42,United Kingdom
ORD11940,Customer_1940,2023-03-22 20:00:00,Clothing,5,367.66,1838.3,Germany
ORD11873,Customer_1873,2023-03-20 01:00:00,Electronics,2,295.88,591.76,United States
ORD11002,Customer_1002,2023-02-11 18:00:00,Home,2,477.43,954.86,Canada
ORD12102,Customer_2102,2023-03-29 14:00:00,Clothing,1,226.74,226.74,Germany
ORD12266,Customer_2266,2023-04-05 10:00:00,Books,4,90.2,360.8,United Kingdom
ORD10176,Customer_176,2023-01-08 08:00:00,Books,4,492.18,1968.72,Germany
ORD12390,Customer_2390,2023-04-10 14:00:00,Books,6,37.98,227.88,United Kingdom
ORD11524,Customer_1524,2023-03-05 12:00:00,Books,8,238.84,1910.72,France
ORD11129,Customer_1129,2023-02-17 01:00:01,Clothing,1,434.92,434.92,U.K.
ORD11203,Customer_1203,2023-02-20 03:00:00,Electronics,1,324.1,324.1,France
ORD11905,Customer_1905,2023-03-21 09:00:00,Sports,6,66.43,398.58,Germany
ORD11537,Customer_1537,2023-03-06 01:00:01,Sports,7,290.98,2036.86,U.K.
ORD12259,Customer_2259,2023-04-05 03:00:00,Clothing,5,186.3,931.5,Canada
ORD11724,Customer_1724,2023-03-13 20:00:00,Sports,8,141.74,1133.92,Germany
ORD12388,Customer_2388,2023-04-10 12:00:00,Clothing,6,52.51,315.06,United States
ORD10875,Customer_875,2023-02-06 11:00:00,Home,8,59.28,474.24,United States
ORD12427,Customer_2427,2023-04-12 03:00:00,Clothing,6,221.16,1326.96,United Kingdom
ORD10938,Customer_938,2023-02-09 02:00:00,Electronics,9,472.66,4253.9400000000005,United States
ORD12429,Customer_2429,2023-04-12 05:00:00,Home,8,224.63,1797.04,United States
ORD11552,Customer_1552,2023-03-06 16:00:00,Home,4,343.47,1373.88,France
ORD10346,Customer_346,2023-01-15 10:00:00,Books,3,22.06,66.17999999999999,Germany
ORD12258,Customer_2258,2023-04-05 02:00:00,Clothing,3,318.64,955.92,France
ORD10683,Customer_683,2023-01-29 11:00:01,Clothing,8,289.5,2316.0,France
ORD11656,Customer_1656,2023-03-11 00:00:00,Clothing,7,35.92,251.44,Germany
ORD10385,Customer_385,2023-01-17 01:00:00,Electronics,9,332.28,2990.5199999999995,Germany
ORD11844,Customer_1844,2023-03-18 20:00:00,Sports,8,268.6,2148.8,Germany
ORD11909,Customer_1909,2023-03-21 13:00:00,Home,9,441.28,3971.52,United Kingdom
ORD10243,Customer_243,2023-01-11 03:00:00,Books,4,497.1,1988.4,Canada
ORD11740,Customer_1740,2023-03-14 12:00:00,Clothing,5,264.91,1324.5500000000002,France
ORD10936,Customer_936,2023-02-09 00:00:00,Electronics,3,112.43,337.29,United States
ORD12219,Customer_2219,2023-04-03 11:00:01,Sports,7,133.68,935.76,France
ORD10312,Customer_312,2023-01-14 00:00:00,Clothing,5,301.08,1505.4,Canada
ORD11459,Customer_1459,2023-03-02 19:00:00,Sports,3,33.56,1254.8823322932917,United States
ORD11776,Customer_1776,2023-03-16 00:00:00,Sports,8,168.49,1254.8823322932917,United States
ORD11332,Customer_1332,2023-02-25 12:00:00,Home,2,232.42,464.84,United Kingdom
ORD10968,Customer_968,2023-02-10 08:00:00,Home,9,115.43,1038.87,U.K.
ORD11454,Customer_1454,2023-03-02 14:00:00,Electronics,2,112.86,225.72,U.K.
ORD10660,Customer_660,2023-01-28 12:00:00,Sports,7,241.53,1690.71,United States
ORD10935,Customer_935,2023-02-08 23:00:00,Electronics,4,192.77,771.08,France
ORD10370,Customer_370,2023-01-16 10:00:00,Clothing,3,189.81,569.4300000000001,United States
ORD10566,Customer_566,2023-01-24 14:00:00,Books,5,371.33,1856.65,Germany
ORD11024,Customer_1024,2023-02-12 16:00:00,Electronics,5,361.51,1254.8823322932917,Germany
ORD10824,Customer_824,2023-02-04 08:00:00,Electronics,5,209.87,1049.35,France
ORD10982,Customer_982,2023-02-10 22:00:00,Home,4,208.52,834.08,France
ORD12183,Customer_2183,2023-04-01 23:00:00,Books,8,266.13,2129.04,Canada
ORD11713,Customer_1713,2023-03-13 09:00:00,Clothing,8,498.04,3984.32,United Kingdom
ORD12326,Customer_2326,2023-04-07 22:00:00,Clothing,1,374.37,374.37,Germany
ORD11988,Customer_1988,2023-03-24 20:00:00,Electronics,9,445.49,4009.41,United States
ORD10813,Customer_813,2023-02-03 21:00:00,Electronics,6,358.77,1254.8823322932917,France
ORD11430,Customer_1430,2023-03-01 14:00:00,Clothing,7,347.81,2434.67,France
ORD10778,Customer_778,2023-02-02 10:00:00,Books,5,103.95,519.75,France
ORD11320,Customer_1320,2023-02-25 00:00:00,Clothing,9,73.25,659.25,United States
ORD11772,Customer_1772,2023-03-15 20:00:00,Books,6,336.99,2021.94,Canada
ORD10529,Customer_529,2023-01-23 01:00:01,Sports,1,346.39,346.39,United Kingdom
ORD11052,Customer_1052,2023-02-13 20:00:00,Electronics,8,108.69,869.52,France
ORD12083,Customer_2083,2023-03-28 19:00:00,Home,3,256.92,770.76,Canada
ORD11013,Customer_1013,2023-02-12 05:00:00,Electronics,7,467.65,3273.55,France
ORD11401,Customer_1401,2023-02-28 09:00:00,Sports,1,363.16,1254.8823322932917,United States
ORD11992,Customer_1992,2023-03-25 00:00:00,Books,3,61.37,184.11,Germany
ORD12244,Customer_2244,2023-04-04 12:00:00,Clothing,4,184.74,738.96,United States
ORD12194,Customer_2194,2023-04-02 10:00:01,Home,2,389.71,779.42,Germany
ORD10126,Customer_126,2023-01-06 06:00:00,Sports,1,468.34,468.34,United Kingdom
ORD10887,Customer_887,2023-02-06 23:00:00,Sports,4,435.59,1742.36,Germany
ORD12210,Customer_2210,2023-04-03 02:00:00,Clothing,9,250.5,2254.5,Germany
ORD11347,Customer_1347,2023-02-26 03:00:00,Sports,7,180.41,1262.87,United Kingdom
ORD11007,Customer_1007,2023-02-11 23:00:00,Electronics,4,176.08,704.32,France
ORD10355,Customer_355,2023-01-15 19:00:00,Books,7,313.98,2197.86,United Kingdom
ORD11003,Customer_1003,2023-02-11 19:00:00,Home,4,434.13,1736.52,France
ORD11483,Customer_1483,2023-03-03 19:00:00,Electronics,1,440.59,440.59,United Kingdom
ORD10682,Customer_682,2023-01-29 10:00:00,Clothing,3,64.63,193.89,France
ORD10827,Customer_827,2023-02-04 11:00:00,Home,2,366.73,733.46,U.K.
ORD10890,Customer_890,2023-02-07 02:00:01,Clothing,8,149.45,1195.6,United States
ORD12008,Customer_2008,2023-03-25 16:00:00,Clothing,1,251.71,251.71,Canada
ORD11738,Customer_1738,2023-03-14 10:00:00,Electronics,4,423.65,1694.6,United Kingdom
ORD10984,Customer_984,2023-02-11 00:00:00,Books,6,318.15,1254.8823322932917,Germany
ORD11233,Customer_1233,2023-02-21 09:00:00,Clothing,8,259.48,2075.84,Germany
ORD12297,Customer_2297,2023-04-06 17:00:00,Sports,7,371.24,2598.6800000000003,U.K.
ORD11731,Customer_1731,2023-03-14 03:00:00,Clothing,4,25.44,101.76,Germany
ORD10140,Customer_140,2023-01-06 20:00:00,Electronics,8,148.85,1190.8,United Kingdom
ORD10217,Customer_217,2023-01-10 01:00:00,Home,5,346.77,1733.85,Germany
ORD12218,Customer_2218,2023-04-03 10:00:00,Sports,6,359.69,2158.14,France
ORD12188,Customer_2188,2023-04-02 04:00:01,Electronics,3,112.06,336.18,France
ORD12400,Customer_2400,2023-04-11 00:00:00,Home,2,391.95,783.9,United States
ORD12358,Customer_2358,2023-04-09 06:00:00,Sports,2,334.43,668.86,United States
ORD12334,Customer_2334,2023-04-08 06:00:00,Electronics,3,281.45,844.3499999999999,United States
ORD10022,Customer_22,2023-01-01 22:00:00,Home,9,191.31,1721.79,France
ORD10711,Customer_711,2023-01-30 15:00:00,Sports,2,416.4,832.8,United Kingdom
ORD11157,Customer_1157,2023-02-18 05:00:00,Electronics,3,101.88,305.64,U.K.
ORD11711,Customer_1711,2023-03-13 07:00:00,Home,4,118.14,472.56,United States
ORD10871,Customer_871,2023-02-06 07:00:00,Home,8,362.35,2898.8,United States
ORD11703,Customer_1703,2023-03-12 23:00:00,Clothing,6,245.02,1470.12,United Kingdom
ORD10010,Customer_10,2023-01-01 10:00:00,Home,2,471.37,942.74,France
ORD12033,Customer_2033,2023-03-26 17:00:00,Home,2,28.24,56.48,Canada
ORD10370,Customer_370,2023-01-16 10:00:01,Clothing,2,189.81,379.62,United States
ORD11973,Customer_1973,2023-03-24 05:00:00,Electronics,1,79.21,79.21,United Kingdom
ORD11315,Customer_1315,2023-02-24 19:00:00,Clothing,9,266.86,2401.74,United Kingdom
ORD10754,Customer_754,2023-02-01 10:00:00,Books,3,260.38,781.14,Canada
ORD10626,Customer_626,2023-01-27 02:00:00,Home,6,416.28,2497.68,United States
ORD12016,Customer_2016,2023-03-26 00:00:00,Electronics,1,201.44,201.44,United States
ORD11706,Customer_1706,2023-03-13 02:00:00,Electronics,2,212.21,424.42,Canada
ORD10129,Customer_129,2023-01-06 09:00:00,Sports,6,17.14,102.84,Germany
ORD10843,Customer_843,2023-02-05 03:00:00,Electronics,4,432.62,1730.48,Germany
ORD10323,Customer_323,2023-01-14 11:00:00,Electronics,2,306.37,612.74,United Kingdom
ORD11971,Customer_1971,2023-03-24 03:00:00,Sports,2,11.07,22.14,United States
ORD11688,Customer_1688,2023-03-12 08:00:00,Sports,4,428.03,1712.12,United States
ORD11284,Customer_1284,2023-02-23 12:00:00,Sports,5,329.71,1648.55,United Kingdom
ORD11671,Customer_1671,2023-03-11 15:00:00,Home,2,50.02,100.04,United Kingdom
ORD10183,Customer_183,2023-01-08 15:00:01,Clothing,4,367.11,1468.44,United Kingdom
ORD10014,Customer_14,2023-01-01 14:00:00,Home,9,487.84,4390.56,United States
ORD10947,Customer_947,2023-02-09 11:00:00,Home,2,493.04,986.08,United Kingdom
ORD10215,Customer_215,2023-01-09 23:00:00,Books,6,423.44,2540.64,United States
ORD11897,Customer_1897,2023-03-21 01:00:00,Clothing,4,268.75,1075.0,United States
ORD12154,Customer_2154,2023-03-31 18:00:00,Home,2,294.91,589.82,France
ORD11182,Customer_1182,2023-02-19 06:00:00,Sports,4,348.16,1254.8823322932917,France
ORD11925,Customer_1925,2023-03-22 05:00:00,Sports,8,207.78,1662.24,Germany
ORD12353,Customer_2353,2023-04-09 01:00:00,Books,5,414.55,2072.75,United Kingdom
ORD10864,Customer_864,2023-02-06 00:00:00,Books,4,195.22,780.88,France
ORD11658,Customer_1658,2023-03-11 02:00:00,Electronics,2,37.31,74.62,United States
ORD10516,Customer_516,2023-01-22 12:00:00,Clothing,3,374.57,1123.71,Canada
ORD11545,Customer_1545,2023-03-06 09:00:00,Electronics,8,439.09,3512.72,Germany
ORD10597,Customer_597,2023-01-25 21:00:00,Sports,1,306.9,306.9,United States
ORD10195,Customer_195,2023-01-09 03:00:00,Books,9,294.01,2646.09,France
ORD11277,Customer_1277,2023-02-23 05:00:00,Sports,9,360.09,3240.81,United States
ORD10288,Customer_288,2023-01-13 00:00:00,Books,1,291.19,1254.8823322932917,Germany
ORD10950,Customer_950,2023-02-09 14:00:00,Home,3,165.77,497.31000000000006,France
ORD12417,Customer_2417,2023-04-11 17:00:01,Home,3,342.06,1026.18,United States
ORD12303,Customer_2303,2023-04-06 23:00:00,Electronics,7,367.59,2573.13,United Kingdom
